,Year,Artist,Track,Length,Genre,Date Entered Rankings,Date Peaked,Days to Peak,Total Weeks,Week,Rank
3054,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,49,15,x10th.week,78.0
3055,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,35,14,x10th.week,59.0
3056,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,35,14,x10th.week,85.0
3057,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,49,14,x10th.week,58.0
3058,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,42,20,x10th.week,68.0
3059,2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,35,10,x10th.week,86.0
3060,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,21,16,x10th.week,69.0
3061,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,21,20,x10th.week,78.0
3063,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,42,13,x10th.week,63.0
3065,2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,21,10,x10th.week,97.0
3068,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,14,12,x10th.week,89.0
3070,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,56,18,x10th.week,70.0
3071,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,14,10,x10th.week,100.0
3072,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,14,17,x10th.week,79.0
3073,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,70,15,x10th.week,67.0
3074,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,70,20,x10th.week,68.0
3075,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,28,11,x10th.week,85.0
3076,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,42,10,x10th.week,98.0
3077,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,28,17,x10th.week,78.0
3078,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,21,13,x10th.week,90.0
3080,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,49,11,x10th.week,83.0
3081,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,42,10,x10th.week,91.0
3083,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,28,11,x10th.week,94.0
3086,2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,28,9,x10th.week,100.0
3087,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,77,19,x10th.week,79.0
3088,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,35,12,x10th.week,97.0
3091,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,21,20,x10th.week,76.0
3095,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,63,14,x10th.week,71.0
3097,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,7,20,x10th.week,79.0
3098,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,35,11,x10th.week,87.0
3101,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,35,13,x10th.week,96.0
3102,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,35,11,x10th.week,97.0
3104,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,42,14,x10th.week,89.0
3105,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,49,11,x10th.week,92.0
3106,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,28,10,x10th.week,95.0
3109,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,14,15,x10th.week,84.0
3110,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,77,15,x10th.week,80.0
3111,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,7,9,x10th.week,96.0
3114,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,42,11,x10th.week,83.0
3116,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,35,20,x10th.week,84.0
3117,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,56,15,x10th.week,77.0
3118,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,70,12,x10th.week,92.0
3122,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,56,12,x10th.week,77.0
3125,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,21,13,x10th.week,93.0
3127,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,49,13,x10th.week,80.0
3128,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,28,12,x10th.week,81.0
3129,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,21,11,x10th.week,94.0
3131,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,28,11,x10th.week,92.0
3133,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,35,10,x10th.week,92.0
3141,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,70,20,x10th.week,92.0
3143,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,63,18,x10th.week,88.0
3148,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,49,12,x10th.week,97.0
3153,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,49,8,x10th.week,96.0
3170,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,56,28,x11th.week,1.0
3171,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,56,26,x11th.week,1.0
3172,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,98,33,x11th.week,4.0
3173,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,35,24,x11th.week,2.0
3174,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,70,21,x11th.week,1.0
3175,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,70,24,x11th.week,1.0
3176,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,84,32,x11th.week,17.0
3177,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,84,20,x11th.week,5.0
3178,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,49,26,x11th.week,2.0
3179,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,273,55,x11th.week,26.0
3180,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,84,25,x11th.week,5.0
3181,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,49,24,x11th.week,2.0
3182,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,175,41,x11th.week,17.0
3183,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,182,47,x11th.week,70.0
3184,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,91,32,x11th.week,9.0
3185,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,84,39,x11th.week,8.0
3186,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,70,20,x11th.week,1.0
3187,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,168,53,x11th.week,30.0
3188,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,105,30,x11th.week,17.0
3189,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,91,28,x11th.week,11.0
3190,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,49,37,x11th.week,4.0
3191,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,98,32,x11th.week,13.0
3192,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,42,20,x11th.week,7.0
3193,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,98,32,x11th.week,13.0
3194,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,217,53,x11th.week,51.0
3195,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,112,28,x11th.week,6.0
3196,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,77,22,x11th.week,17.0
3197,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,126,28,x11th.week,8.0
3198,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,182,44,x11th.week,27.0
3199,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,112,32,x11th.week,24.0
3200,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,77,23,x11th.week,5.0
3201,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,49,19,x11th.week,8.0
3202,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,105,27,x11th.week,5.0
3203,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,91,22,x11th.week,6.0
3204,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,91,29,x11th.week,9.0
3205,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,42,21,x11th.week,8.0
3206,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,91,27,x11th.week,7.0
3207,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,63,26,x11th.week,6.0
3208,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,63,26,x11th.week,8.0
3209,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,77,24,x11th.week,7.0
3210,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,77,27,x11th.week,11.0
3211,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,112,28,x11th.week,11.0
3212,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,77,23,x11th.week,7.0
3213,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,49,20,x11th.week,13.0
3214,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,49,20,x11th.week,8.0
3215,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,35,32,x11th.week,15.0
3216,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,315,57,x11th.week,57.0
3217,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,140,34,x11th.week,37.0
3218,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,105,21,x11th.week,21.0
3220,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,91,24,x11th.week,13.0
3221,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,49,20,x11th.week,14.0
3222,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,49,20,x11th.week,17.0
3223,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,84,21,x11th.week,28.0
3224,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,63,20,x11th.week,11.0
3225,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,77,25,x11th.week,13.0
3226,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,91,26,x11th.week,16.0
3227,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,63,21,x11th.week,12.0
3228,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,84,24,x11th.week,23.0
3229,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,70,20,x11th.week,12.0
3230,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,56,18,x11th.week,22.0
3231,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,77,20,x11th.week,14.0
3232,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,91,31,x11th.week,19.0
3233,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,28,20,x11th.week,41.0
3234,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,70,22,x11th.week,14.0
3235,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,105,22,x11th.week,29.0
3236,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,42,20,x11th.week,35.0
3237,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,77,21,x11th.week,16.0
3238,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,28,20,x11th.week,24.0
3239,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,21,18,x11th.week,64.0
3240,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,105,26,x11th.week,19.0
3241,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,77,20,x11th.week,21.0
3242,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,56,20,x11th.week,21.0
3243,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,98,21,x11th.week,22.0
3244,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,49,15,x11th.week,86.0
3245,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,14,11,x11th.week,94.0
3246,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,28,20,x11th.week,27.0
3247,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,91,20,x11th.week,32.0
3248,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,105,27,x11th.week,22.0
3249,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,49,20,x11th.week,22.0
3251,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,42,16,x11th.week,38.0
3252,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,77,22,x11th.week,22.0
3253,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,35,13,x11th.week,67.0
3254,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,49,12,x11th.week,98.0
3255,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,63,24,x11th.week,22.0
3256,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,84,20,x11th.week,28.0
3257,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,84,18,x11th.week,91.0
3258,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,70,21,x11th.week,23.0
3259,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,21,20,x11th.week,23.0
3260,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,77,20,x11th.week,26.0
3261,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,91,20,x11th.week,40.0
3262,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,63,20,x11th.week,26.0
3263,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,28,11,x11th.week,100.0
3264,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,49,20,x11th.week,34.0
3265,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,63,24,x11th.week,26.0
3266,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,77,20,x11th.week,29.0
3267,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,70,20,x11th.week,24.0
3268,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,56,23,x11th.week,42.0
3269,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,63,20,x11th.week,25.0
3270,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,28,17,x11th.week,39.0
3271,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,63,20,x11th.week,31.0
3272,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,42,20,x11th.week,32.0
3273,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,133,26,x11th.week,48.0
3274,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,70,20,x11th.week,26.0
3275,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,56,21,x11th.week,27.0
3276,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,63,20,x11th.week,27.0
3277,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,56,20,x11th.week,28.0
3278,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,105,22,x11th.week,33.0
3279,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,56,20,x11th.week,36.0
3280,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,49,14,x11th.week,53.0
3281,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,35,11,x11th.week,82.0
3282,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,84,20,x11th.week,29.0
3283,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,49,20,x11th.week,31.0
3285,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,63,21,x11th.week,29.0
3286,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,35,20,x11th.week,47.0
3288,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,77,20,x11th.week,33.0
3289,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,63,20,x11th.week,36.0
3290,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,70,20,x11th.week,30.0
3291,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,35,15,x11th.week,76.0
3292,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,70,20,x11th.week,31.0
3293,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,84,20,x11th.week,33.0
3294,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,77,20,x11th.week,35.0
3295,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,77,20,x11th.week,32.0
3296,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,91,20,x11th.week,53.0
3297,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,35,20,x11th.week,50.0
3298,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,49,17,x11th.week,49.0
3299,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,63,17,x11th.week,37.0
3300,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,49,20,x11th.week,35.0
3301,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,70,20,x11th.week,34.0
3302,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,63,20,x11th.week,36.0
3303,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,63,17,x11th.week,38.0
3304,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,42,16,x11th.week,50.0
3305,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,35,20,x11th.week,37.0
3306,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,49,20,x11th.week,37.0
3307,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,21,15,x11th.week,67.0
3308,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,63,20,x11th.week,43.0
3309,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,42,12,x11th.week,73.0
3310,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,42,18,x11th.week,45.0
3311,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,70,19,x11th.week,36.0
3312,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,70,20,x11th.week,37.0
3313,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,91,20,x11th.week,47.0
3314,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,21,13,x11th.week,88.0
3315,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,49,19,x11th.week,44.0
3316,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,98,20,x11th.week,49.0
3317,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,56,12,x11th.week,57.0
3318,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,77,19,x11th.week,43.0
3319,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,56,20,x11th.week,43.0
3320,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,56,20,x11th.week,46.0
3321,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,70,20,x11th.week,40.0
3322,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,63,20,x11th.week,44.0
3323,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,63,20,x11th.week,43.0
3324,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,91,20,x11th.week,53.0
3325,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,56,20,x11th.week,44.0
3326,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,70,20,x11th.week,42.0
3327,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,210,29,x11th.week,99.0
3328,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,56,20,x11th.week,51.0
3329,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,63,20,x11th.week,44.0
3330,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,98,20,x11th.week,48.0
3331,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,42,17,x11th.week,54.0
3332,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,70,17,x11th.week,43.0
3333,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,56,20,x11th.week,44.0
3334,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,35,19,x11th.week,52.0
3335,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,49,19,x11th.week,52.0
3336,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,49,15,x11th.week,63.0
3338,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,35,14,x11th.week,83.0
3339,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,70,18,x11th.week,47.0
3340,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,35,20,x11th.week,60.0
3341,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,42,15,x11th.week,64.0
3342,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,84,20,x11th.week,54.0
3343,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,84,20,x11th.week,52.0
3344,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,14,15,x11th.week,93.0
3346,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,35,17,x11th.week,72.0
3347,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,105,20,x11th.week,65.0
3348,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,28,15,x11th.week,69.0
3349,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,77,20,x11th.week,52.0
3350,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,49,17,x11th.week,96.0
3351,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,63,16,x11th.week,55.0
3353,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,77,20,x11th.week,53.0
3354,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,49,19,x11th.week,59.0
3355,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,28,12,x11th.week,96.0
3356,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,63,19,x11th.week,72.0
3357,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,42,13,x11th.week,61.0
3358,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,70,15,x11th.week,54.0
3359,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,42,15,x11th.week,84.0
3360,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,70,14,x11th.week,54.0
3361,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,35,12,x11th.week,75.0
3363,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,42,20,x11th.week,61.0
3364,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,91,19,x11th.week,62.0
