,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bully,disCond,gngRel,hom,sexRelated,drugAlc,weapons,thftRbry,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,adress,latitude,longitude
1074,2015,669,Hall County,1552,East Hall High School,H,77.4,3534 E Hall Rd,Gainesville,Hall County,GA,30507,41.0,Yes,No,1162,0,0,380,106,10,0,36,0,46,0.457831325,0,237,0,0,5,13,0,10,30,0.253872633,17.2,4567.23,131365550.7,669.0,89.0,0.111010008,48.0,34.7,17.3,28,0,0,9,47,3,40,0,11.9,5.5,11.5,1.5,"3534 E Hall Rd,Gainesville,Ga,30507",34.334393,-83.741936
1075,2015,669,Hall County,1556,North Hall High School,H,89.2,4885 Mount Vernon Rd,Gainesville,Hall County,GA,30506,41.0,No,No,1131,0,0,35,26,10,0,7,0,25,0.068965517,4,20,0,0,2,29,3,0,7,0.057471264,17.0,5030.48,131365550.7,258.0,60.0,0.069153778,49.2,34.7,16.0,11,1,0,1,12,2,85,0,8.4,0.8,0.0,14.6,"4885 Mount Vernon Rd,Gainesville,Ga,30506",34.427249,-83.850892
1076,2015,669,Hall County,2052,Flowery Branch Elementary School,E,73.9,5544 Radford Rd,Flowery Branch,Hall County,GA,30542,41.0,No,No,682,0,0,23,9,0,20,23,0,78,0.109970674,0,132,0,0,0,0,0,0,0,0.193548387,17.6,4976.27,131365550.7,272.0,48.0,0.166123778,45.6,47.2,7.2,25,1,0,10,17,3,68,0,7.5,7.3,0.0,10.1,"5544 Radford Rd,Flowery Branch,Ga,30542",34.201161,-83.92778
1077,2015,669,Hall County,2056,Oakwood Elementary School,E,70.9,4500 Allen St,Oakwood,Hall County,GA,30566,22.0,Yes,No,549,0,0,1,1,0,0,0,0,2,0.003642987,1,3,0,0,0,0,0,0,0,0.007285974,13.9,5479.8,131365550.7,330.0,31.0,0.200000003,42.8,47.5,9.7,34,2,0,6,43,3,46,1,13.2,22.0,0.0,11.4,"4500 Allen St,Oakwood,Ga,30566",34.226237,-83.880768
1078,2015,669,Hall County,3054,Lanier Elementary School,E,71.6,4782 Thompson Bridge Rd,Gainesville,Hall County,GA,30506,41.0,No,No,637,0,0,2,10,0,0,5,0,0,0.026687598,0,9,0,0,0,0,2,0,6,0.026687598,18.0,4674.69,131365550.7,313.0,47.0,0.160136282,42.4,47.7,9.9,30,1,0,2,26,2,70,0,8.9,12.3,0.0,10.5,"4782 Thompson Bridge Rd,Gainesville,Ga,30506",34.400609,-83.89003
1079,2015,669,Hall County,3056,Riverbend Elementary School,E,81.9,1742 Cleveland Hwy,Gainesville,Hall County,GA,30501,22.0,Yes,No,429,0,0,0,1,0,0,0,0,1,0.002331002,0,1,0,0,0,0,0,0,0,0.002331002,15.6,5914.67,131365550.7,264.0,29.0,0.137755096,49.4,44.1,6.5,32,0,0,2,44,2,52,3,6.9,18.1,0.0,5.6,"1742 Cleveland Hwy,Gainesville,Ga,30501",34.333812,-83.811371
1080,2015,669,Hall County,4050,Chestnut Mountain Elementary School,E,71.1,4841 Union Church Rd,Flowery Branch,Hall County,GA,30542,41.0,No,Yes,710,0,0,9,14,0,23,7,0,82,0.074647887,0,110,0,0,0,0,0,0,0,0.154929577,18.0,4893.17,131365550.7,235.0,31.0,0.15677321,43.2,48.5,8.3,17,3,0,4,17,5,71,0,10.4,8.5,0.0,9.5,"4841 Union Church Rd,Flowery Branch,Ga,30542",34.165865,-83.858692
1081,2015,669,Hall County,4054,Lula Elementary School,E,61.5,6130 Chattahoochee St,Lula,Hall County,GA,30554,31.0,No,No,563,0,0,3,19,0,3,7,0,100,0.056838366,0,117,0,0,0,0,0,0,0,0.207815275,16.8,5101.9,131365550.7,269.0,53.0,0.210420847,44.8,47.1,8.2,32,1,0,0,12,4,82,0,10.6,5.5,0.0,7.7,"6130 Chattahoochee St,Lula,Ga,30554",34.391183,-83.662026
1082,2015,669,Hall County,4056,Sardis Elementary School,E,71.7,2805 Sardis Rd,Gainesville,Hall County,GA,30506,22.0,No,No,637,0,0,19,4,0,39,9,0,55,0.111459969,0,64,0,0,0,0,0,2,2,0.106750392,16.4,5482.54,131365550.7,343.0,62.0,0.110932477,42.7,48.4,8.9,23,1,0,3,27,2,67,0,13.3,8.4,0.0,21.9,"2805 Sardis Rd,Gainesville,Ga,30506",34.34346,-83.894519
1083,2015,669,Hall County,4556,South Hall Middle School,M,79.4,4335 Falcon Pkwy,Flowery Branch,Hall County,GA,30542,22.0,Yes,No,1302,0,0,479,103,12,0,29,1,54,0.479262673,4,325,3,0,15,10,3,17,35,0.316436252,15.5,5099.45,131365550.7,781.0,81.0,0.107438013,53.8,37.3,8.9,25,2,0,4,59,2,33,2,8.5,11.4,0.0,17.4,"4335 Falcon Pkwy,Flowery Branch,Ga,30542",34.18963,-83.898341
1084,2015,669,Hall County,4752,Johnson High School,H,87.0,3305 Poplar Springs Rd,Gainesville,Hall County,GA,30507,41.0,No,No,1488,0,0,552,117,42,0,17,0,1,0.489247312,2,36,1,0,3,43,1,3,24,0.07594086,16.9,3973.84,131365550.7,771.0,103.0,0.118070558,54.3,31.6,14.1,21,3,0,5,60,1,29,1,12.8,7.2,5.4,9.9,"3305 Poplar Springs Rd,Gainesville,Ga,30507",34.222515,-83.859261
1085,2015,669,Hall County,5052,Lyman Hall Elementary School,E,53.3,2150 Memorial Park Dr,Gainesville,Hall County,GA,30504,22.0,Yes,No,916,0,0,3,5,0,0,0,0,11,0.008733624,0,14,0,0,0,0,0,0,4,0.019650655,14.5,4407.76,131365550.7,796.0,16.0,0.158675805,54.1,39.2,6.7,45,0,0,1,96,1,2,4,7.2,78.0,0.1,1.3,"2150 Memorial Park Dr,Gainesville,Ga,30504",34.263564,-83.854087
1086,2015,669,Hall County,5056,Tadmore Elementary School,E,58.0,3278 Gillsville Hwy,Gainesville,Hall County,GA,30507,22.0,Yes,No,532,0,0,19,31,0,22,1,0,45,0.137218045,2,48,0,0,0,0,1,1,11,0.118421053,13.1,5523.9,131365550.7,458.0,41.0,0.190654203,54.3,38.5,7.1,35,0,0,4,78,2,16,2,10.4,46.3,0.0,3.8,"3278 Gillsville Hwy,Gainesville,Ga,30507",34.274497,-83.728114
1087,2015,670,Hancock County,106,Hancock Central Middle School,M,62.5,11311 Ga Highway 15,Sparta,Hancock County,GA,31087,41.0,Yes,No,232,0,0,64,38,8,0,0,0,0,0.474137931,1,3,0,0,0,0,0,0,2,0.025862069,11.4,4774.76,4850416.1,165.0,13.0,0.077981651,51.7,36.2,12.1,71,1,0,98,0,0,1,0,18.6,0.0,3.2,4.5,"11311 Ga Highway 15,Sparta,Ga,31087",33.300407,-82.971032
1088,2015,670,Hancock County,188,Lewis Elementary School,E,54.4,11145 Ga Highway 15,Sparta,Hancock County,GA,31087,33.0,Yes,No,435,0,0,4,2,0,0,0,0,6,0.013793103,6,2,0,0,0,0,0,0,1,0.020689655,15.8,4062.38,4850416.1,374.0,20.0,0.088362068,64.1,29.9,6.0,73,0,0,97,0,1,2,0,12.5,0.0,0.0,,"11145 Ga Highway 15,Sparta,Ga,31087",33.297678,-82.968878
1089,2015,670,Hancock County,288,Hancock Central High School,H,64.3,11311 Ga Highway 15,Sparta,Hancock County,GA,31087,41.0,Yes,No,288,0,0,51,50,8,0,0,0,0,0.378472222,0,3,0,0,0,0,0,0,0,0.010416667,12.1,5712.59,4850416.1,163.0,12.0,0.061371841,41.0,41.3,17.7,69,0,0,98,0,1,1,0,14.1,0.0,3.2,3.6,"11311 Ga Highway 15,Sparta,Ga,31087",33.300407,-82.971032
1090,2015,671,Haralson County,178,Buchanan Elementary School,E,70.8,215 College Cir,Buchanan,Haralson County,GA,30113,42.0,Yes,No,423,0,0,29,14,0,0,0,0,0,0.101654846,0,27,0,0,2,0,1,1,19,0.11820331,12.6,5760.99,18716069.11,298.0,0.0,0.192207798,51.1,45.9,3.1,55,0,0,2,3,5,90,1,14.8,0.3,0.3,7.5,"215 College Cir,Buchanan,Ga,30113",33.807225,-85.187361
1091,2015,671,Haralson County,197,Haralson County Middle School,M,80.8,2633 Highway 120 West,Tallapoosa,Haralson County,GA,30176,42.0,Yes,No,869,0,0,284,125,32,0,0,0,1,0.507479862,5,178,0,0,8,16,3,5,57,0.313003452,13.7,5717.79,18716069.11,688.0,0.0,0.154806495,42.7,43.5,13.8,41,0,0,2,2,3,92,0,19.2,0.6,1.6,12.5,"2633 Highway 120 West,Tallapoosa,Ga,30176",33.762726,-85.225211
1092,2015,671,Haralson County,3050,Haralson County High School,H,72.3,1655 Georgia Highway 120,Tallapoosa,Haralson County,GA,30176,42.0,Yes,No,1188,0,0,276,235,49,1,0,0,0,0.472222222,2,103,0,0,2,91,5,4,50,0.216329966,15.0,6280.34,18716069.11,466.0,100.0,0.200930238,49.7,36.9,13.5,33,0,0,4,2,2,92,0,13.8,0.1,4.4,9.9,"1655 Georgia Highway 120,Tallapoosa,Ga,30176",33.765129,-85.244448
1093,2015,671,Haralson County,4050,West Haralson Elementary School,E,72.3,4552 Highway 100 North,Tallapoosa,Haralson County,GA,30176,42.0,Yes,No,372,0,0,15,17,0,0,0,0,0,0.086021505,0,6,0,0,1,1,3,4,21,0.096774194,12.8,6620.12,18716069.11,340.0,0.0,0.148997128,47.0,44.6,8.3,45,0,1,2,3,5,90,0,17.2,0.9,0.0,13.2,"4552 Highway 100 North,Tallapoosa,Ga,30176",33.771331,-85.296281
1094,2015,672,Harris County,110,Creekside School,E,79.0,8403 Ga Highway 315,Cataula,Harris County,GA,31804,42.0,Yes,No,805,0,0,138,93,0,0,52,0,0,0.351552795,0,0,0,0,0,0,0,0,0,0.0,16.1,4447.64,23052883.37,211.0,77.0,0.052429669,50.4,41.7,7.8,15,1,0,13,5,5,76,0,11.6,0.0,0.0,10.1,"8403 Ga Highway 315,Cataula,Ga,31804",32.674806,-84.920656
1095,2015,672,Harris County,110,Creekside School,M,78.8,8403 Ga Highway 315,Cataula,Harris County,GA,31804,42.0,Yes,No,805,0,0,138,93,0,0,52,0,0,0.351552795,0,0,0,0,0,0,0,0,0,0.0,16.1,4447.64,23052883.37,211.0,77.0,0.052429669,50.4,41.7,7.8,15,1,0,13,5,5,76,0,11.6,0.0,0.0,10.1,"8403 Ga Highway 315,Cataula,Ga,31804",32.674806,-84.920656
1096,2015,672,Harris County,188,Park Elementary School,E,62.0,13185 Us Highway 27 N,Hamilton,Harris County,GA,31811,42.0,Yes,No,464,0,0,12,17,0,0,28,0,0,0.122844828,0,0,0,0,0,0,0,0,0,0.0,13.0,6443.97,23052883.37,242.0,59.0,0.128712878,51.3,40.7,8.0,34,0,0,34,5,4,58,0,10.2,0.2,0.0,1.9,"13185 Us Highway 27 N,Hamilton,Ga,31811",32.850258,-84.845482
1097,2015,672,Harris County,190,Pine Ridge Elementary School,E,75.3,P.O. Box 129,Ellerslie,Harris County,GA,31807,41.0,No,No,574,0,0,0,1,0,0,1,0,0,0.003484321,0,0,0,0,0,0,1,0,0,0.00174216,17.4,5307.19,23052883.37,151.0,38.0,0.125850335,55.2,37.6,7.1,15,0,1,12,5,6,77,0,9.0,0.2,0.0,3.0,"P.O. Box 129,Ellerslie,Ga,31807",32.631526,-84.801318
1098,2015,672,Harris County,199,Mulberry Creek Elementary School,E,91.3,P.O. Box 309,Cataula,Harris County,GA,31804,42.0,No,No,495,0,0,0,13,0,0,5,0,1,0.036363636,0,3,0,0,0,0,0,0,1,0.008080808,16.1,5711.34,23052883.37,150.0,34.0,0.066793896,46.5,47.5,6.1,18,1,0,9,7,2,81,0,14.4,0.4,0.0,1.3,"P.O. Box 309,Cataula,Ga,31804",32.655414,-84.868542
1099,2015,672,Harris County,290,New Mountain Hill Elementary School,E,73.4,33 Mountain Hill Rd,Fortson,Harris County,GA,31808,42.0,No,No,456,0,0,0,0,0,0,5,0,0,0.010964912,0,0,0,0,0,0,0,0,0,0.0,16.6,5602.27,23052883.37,112.0,34.0,0.106837608,58.3,39.3,2.4,14,1,0,9,4,5,81,0,6.8,0.5,0.0,2.4,"33 Mountain Hill Rd,Fortson,Ga,31808",32.696492,-85.024893
1100,2015,672,Harris County,299,Harris County High School,H,81.6,P.O. Box 448,Hamilton,Harris County,GA,31811,42.0,No,No,1708,0,0,450,148,15,0,44,2,25,0.385831382,2,22,0,0,9,54,3,12,49,0.088407494,20.7,4529.22,23052883.37,374.0,127.0,0.076640099,51.5,32.6,15.9,14,1,0,19,4,4,73,0,6.9,0.4,2.3,11.5,"P.O. Box 448,Hamilton,Ga,31811",32.757911,-84.874931
1101,2015,672,Harris County,399,Harris County Carver Middle School,M,75.7,P.O. Box 408,Hamilton,Harris County,GA,31811,42.0,No,No,884,0,0,314,82,2,0,51,1,10,0.509049774,2,202,0,0,5,10,0,0,20,0.270361991,14.8,5605.08,23052883.37,231.0,52.0,0.08588957,50.9,40.2,8.9,18,1,0,18,6,5,71,0,10.9,0.2,0.0,12.9,"P.O. Box 408,Hamilton,Ga,31811",32.757911,-84.874931
1102,2015,673,Hart County,102,North Hart Elementary School,E,68.2,124 Ankerich Rd,Bowersville,Hart County,GA,30516,42.0,Yes,No,680,0,0,0,11,0,0,47,0,5,0.085294118,0,13,0,0,2,0,1,0,1,0.025,16.1,4986.39,17568419.76,369.0,58.0,0.133738607,47.5,41.9,10.6,34,0,0,8,10,5,76,3,16.2,3.9,0.2,5.5,"124 Ankerich Rd,Bowersville,Ga,30516",34.374576,-83.002516
1103,2015,673,Hart County,191,Hart County Middle School,M,63.4,176 Powell Rd,Hartwell,Hart County,GA,30643,32.0,Yes,No,805,0,0,397,87,5,0,90,0,12,0.719254658,16,60,0,0,6,16,5,7,45,0.192546584,15.4,4973.53,17568419.76,422.0,79.0,0.077821009,40.2,42.2,17.5,36,1,0,26,7,2,64,1,12.4,0.3,1.9,14.3,"176 Powell Rd,Hartwell,Ga,30643",34.35007,-82.921018
1104,2015,673,Hart County,202,South Hart Elementary School,E,72.8,121 E & M Dairy Rd,Hartwell,Hart County,GA,30643,32.0,Yes,No,549,0,0,0,16,0,0,36,0,0,0.094717668,5,6,0,0,0,0,0,0,4,0.027322404,15.4,5029.22,17568419.76,337.0,71.0,0.10695187,45.5,45.5,8.9,38,1,0,25,7,3,65,1,10.6,2.7,0.0,6.0,"121 E & M Dairy Rd,Hartwell,Ga,30643",34.352883,-82.932087
1105,2015,673,Hart County,3050,Hart County High School,H,75.5,59 Fifth St,Hartwell,Hart County,GA,30643,32.0,No,No,1013,0,0,233,98,0,0,19,0,32,0.345508391,7,46,0,0,7,19,1,7,34,0.119447187,16.7,5393.97,17568419.76,452.0,70.0,0.068930045,45.3,37.7,17.0,25,1,0,25,4,2,67,0,9.2,0.5,1.5,15.0,"59 Fifth St,Hartwell,Ga,30643",34.347939,-82.923204
1106,2015,673,Hart County,5050,Hartwell Elementary School,E,87.2,147 S College Ave,Hartwell,Hart County,GA,30643,32.0,Yes,No,554,0,0,0,37,0,0,13,0,8,0.090252708,3,15,0,0,0,0,2,0,13,0.059566787,14.1,5442.37,17568419.76,327.0,43.0,0.133928567,57.0,37.2,5.8,38,1,0,36,5,5,53,0,11.4,1.0,0.0,5.6,"147 S College Ave,Hartwell,Ga,30643",34.34966,-82.928048
1107,2015,674,Heard County,102,Heard County Middle School,M,90.2,269 Old Field Rd,Franklin,Heard County,GA,30217,42.0,Yes,No,497,3,1,279,27,5,0,0,0,0,0.633802817,0,30,0,0,1,13,2,2,39,0.175050302,15.4,6025.63,9752500.34,274.0,54.0,0.128603101,48.1,40.4,11.5,42,1,0,12,3,5,80,0,11.9,0.0,1.1,9.9,"269 Old Field Rd,Franklin,Ga,30217",33.299866,-85.117564
1108,2015,674,Heard County,106,Heard Elementary School,E,80.2,4647 Pea Ridge Rd,Franklin,Heard County,GA,30217,42.0,Yes,No,639,43,0,26,28,0,0,0,0,0,0.151799687,1,117,0,0,1,0,4,0,9,0.20657277,15.3,6285.13,9752500.34,436.0,52.0,0.203174606,45.2,42.7,12.1,44,0,0,9,3,6,81,0,18.1,0.0,0.0,4.9,"4647 Pea Ridge Rd,Franklin,Ga,30217",33.304136,-85.062468
1109,2015,674,Heard County,1050,Centralhatchee Elementary School,E,94.1,315 Centralhatchee Pkwy,Franklin,Heard County,GA,30217,42.0,Yes,No,187,0,0,0,2,0,0,0,0,0,0.010695187,0,3,0,0,0,0,0,0,0,0.016042781,14.9,6124.6,9752500.34,111.0,11.0,0.14358975,59.9,32.1,8.0,53,1,0,7,1,5,87,0,12.1,0.0,0.0,3.5,"315 Centralhatchee Pkwy,Franklin,Ga,30217",33.277618,-85.097997
1110,2015,674,Heard County,2050,Ephesus Elementary School,E,94.3,24414 Georgia Highway 100,Roopville,Heard County,GA,30170,42.0,Yes,No,117,0,0,0,9,0,0,0,0,0,0.076923077,0,4,0,0,0,0,0,0,5,0.076923077,15.4,6957.78,9752500.34,78.0,13.0,0.172131151,51.3,40.2,8.5,37,0,0,0,0,6,94,0,15.7,0.0,0.0,5.6,"24414 Georgia Highway 100,Roopville,Ga,30170",33.405948,-85.253936
1111,2015,676,Houston County,100,Eagle Springs Elementary,E,75.6,3591 Us Highway 41 N,Byron,Houston County,GA,31008,13.0,Yes,No,803,0,0,116,27,0,0,25,0,31,0.209215442,15,41,0,0,5,0,1,5,20,0.108343711,16.7,5332.64,142033827.4,333.0,83.0,0.165137619,63.9,33.3,2.9,24,6,0,31,10,5,47,0,9.7,6.1,0.0,9.5,"3591 Us Highway 41 N,Byron,Ga,31008",32.653756,-83.75963
1112,2015,676,Houston County,105,Huntington Middle School,M,70.6,206 Wellborn Rd,Warner Robins,Houston County,GA,31088,13.0,Yes,No,842,0,0,428,102,0,0,44,0,26,0.681710214,9,33,0,0,10,0,0,6,137,0.231591449,14.1,6384.64,142033827.4,495.0,78.0,0.304347813,56.9,35.5,7.6,41,1,0,50,11,7,31,0,14.5,2.9,0.6,13.2,"206 Wellborn Rd,Warner Robins,Ga,31088",32.599694,-83.600794
1113,2015,676,Houston County,108,Mossy Creek Middle School,M,80.1,200 Danny Carpenter Dr,Kathleen,Houston County,GA,31047,22.0,No,No,714,0,0,212,62,1,5,1,4,2,0.399159664,5,36,0,0,6,2,2,7,21,0.110644258,13.6,6287.91,142033827.4,141.0,49.0,0.088721804,56.7,36.1,7.1,11,4,1,22,6,3,64,0,13.6,0.0,0.0,28.8,"200 Danny Carpenter Dr,Kathleen,Ga,31047",32.53892,-83.700583
1114,2015,676,Houston County,111,Veterans High School,H,87.9,340 Piney Grove Rd,Kathleen,Houston County,GA,31047,41.0,No,No,1566,0,0,483,86,21,0,10,10,11,0.389527458,1,0,2,0,5,43,1,12,13,0.04916986,17.4,4765.83,142033827.4,245.0,105.0,0.098773845,60.7,33.8,5.5,9,2,0,24,5,5,64,0,9.1,0.0,0.7,29.7,"340 Piney Grove Rd,Kathleen,Ga,31047",32.513935,-83.613003
1115,2015,676,Houston County,116,Houston County Crossroads Center,M,60.3,215 Scott Blvd,Warner Robins,Houston County,GA,31088,13.0,No,No,465,0,0,635,504,0,0,128,66,57,2.866666667,22,73,2,0,10,21,4,6,35,0.372043011,17.10792873,13786.32,142033827.4,428.0284571,46.01911961,2.877777815,53.5,33.5,12.9,61,1,0,69,8,2,20,0,10.9,0.0,13.7,,"215 Scott Blvd,Warner Robins,Ga,31088",32.600762,-83.615827
1116,2015,676,Houston County,116,Houston County Crossroads Center,H,47.3,215 Scott Blvd,Warner Robins,Houston County,GA,31088,13.0,No,No,465,0,0,635,504,0,0,128,66,57,2.866666667,22,73,2,0,10,21,4,6,35,0.372043011,17.10792873,13786.32,142033827.4,428.0284571,46.01911961,2.877777815,53.5,33.5,12.9,61,1,0,69,8,2,20,0,10.9,0.0,13.7,,"215 Scott Blvd,Warner Robins,Ga,31088",32.600762,-83.615827
1117,2015,676,Houston County,117,Langston Road Elementary School,E,77.6,315 Langston Rd,Perry,Houston County,GA,31069,13.0,No,No,610,0,0,106,21,0,0,5,0,12,0.216393443,0,37,0,0,0,0,0,0,9,0.075409836,17.10792873,5867.42,142033827.4,428.0284571,46.01911961,0.146864682,55.4,39.7,4.9,26,1,0,30,5,4,60,0,9.8,0.0,0.0,11.6,"315 Langston Rd,Perry,Ga,31069",32.497918,-83.701721
1118,2015,676,Houston County,175,Pearl Stephens Elementary School,E,59.9,420 Pearl Stephens Way,Warner Robins,Houston County,GA,31098,13.0,Yes,No,470,0,0,298,52,0,0,55,0,10,0.861702128,11,100,0,0,3,0,0,5,52,0.363829787,14.0,5714.57,142033827.4,406.0,0.0,0.304568529,63.8,33.0,3.2,55,0,0,58,14,4,24,1,14.2,4.8,0.0,5.6,"420 Pearl Stephens Way,Warner Robins,Ga,31098",32.602827,-83.616405
1119,2015,676,Houston County,191,Northside Elementary School,E,85.6,305 Sullivan Rd,Warner Robins,Houston County,GA,31093,41.0,Yes,No,527,0,0,407,58,0,0,58,0,10,0.992409867,0,34,0,0,5,0,1,0,7,0.089184061,14.2,5967.08,142033827.4,462.0,0.0,0.226190478,66.0,31.3,2.7,50,1,0,60,4,5,29,0,12.1,0.0,0.0,6.9,"305 Sullivan Rd,Warner Robins,Ga,31093",32.655269,-83.657153
1120,2015,676,Houston County,192,Houston County High School,H,89.7,920 Ga Highway 96,Warner Robins,Houston County,GA,31088,13.0,No,No,1800,0,0,298,38,0,0,9,1,66,0.192222222,4,12,1,0,7,26,3,3,25,0.045,16.4,5621.24,142033827.4,352.0,95.0,0.076157004,60.1,32.5,7.4,9,7,0,24,7,4,58,0,11.7,1.4,0.2,28.8,"920 Ga Highway 96,Warner Robins,Ga,31088",32.553001,-83.67445
1121,2015,676,Houston County,194,Perdue Elementary School,E,76.2,115 Sutherlin Dr,Warner Robins,Houston County,GA,31088,13.0,No,No,704,0,0,161,29,0,0,17,0,21,0.294034091,5,49,0,0,0,0,0,0,13,0.095170455,17.4,4494.33,142033827.4,206.0,64.0,0.130232558,63.6,33.1,3.3,22,3,0,30,9,5,53,0,11.1,2.3,0.0,14.8,"115 Sutherlin Dr,Warner Robins,Ga,31088",32.549429,-83.670828
1122,2015,676,Houston County,195,Quail Run Elementary School,E,82.2,250 Smithville Church Rd,Warner Robins,Houston County,GA,31088,13.0,No,No,790,0,0,114,12,0,0,15,0,1,0.178481013,0,3,0,0,0,0,0,1,2,0.007594937,15.0,5636.87,142033827.4,282.0,70.0,0.164041996,62.7,33.0,4.3,23,5,0,26,9,6,54,0,11.2,4.8,0.0,11.8,"250 Smithville Church Rd,Warner Robins,Ga,31088",32.608491,-83.688552
1123,2015,676,Houston County,196,Feagin Mill Middle School,M,83.5,1200 Feagin Mill Rd,Warner Robins,Houston County,GA,31088,13.0,No,No,817,0,0,126,11,0,0,12,0,2,0.182374541,2,0,0,0,5,0,0,2,12,0.025703794,13.8,6182.69,142033827.4,188.0,67.0,0.102666669,60.5,34.4,5.1,12,7,0,30,7,6,50,0,12.6,0.0,0.0,21.5,"1200 Feagin Mill Rd,Warner Robins,Ga,31088",32.569479,-83.67614
1124,2015,676,Houston County,199,Matthew Arthur Elementary School,E,81.1,2500 Ga Highway 127,Kathleen,Houston County,GA,31047,22.0,No,No,719,0,0,96,5,0,0,16,0,3,0.162726008,0,38,0,0,0,1,2,0,16,0.079276773,14.9,6921.76,142033827.4,222.0,86.0,0.13407822,59.9,36.0,4.0,13,1,0,18,5,3,72,0,13.0,0.0,0.0,14.3,"2500 Ga Highway 127,Kathleen,Ga,31047",32.506172,-83.652293
1125,2015,676,Houston County,200,Perry Middle School,M,76.4,495 Perry Pkwy,Perry,Houston County,GA,31069,22.0,Yes,No,926,0,0,318,82,0,1,27,1,4,0.463282937,1,18,1,0,4,11,1,9,49,0.101511879,14.8,5964.58,142033827.4,440.0,84.0,0.175914988,60.8,31.9,7.3,30,2,0,36,5,3,54,0,10.1,0.0,0.0,20.6,"495 Perry Pkwy,Perry,Ga,31069",32.485408,-83.726845
1126,2015,676,Houston County,204,Thomson Middle School,M,70.1,301 Thomson Rd,Centerville,Houston County,GA,31028,22.0,Yes,No,925,0,0,426,43,10,0,64,2,41,0.589189189,20,64,0,0,22,6,2,9,62,0.2,14.4,6226.81,142033827.4,511.0,87.0,0.270886064,57.8,34.9,7.2,39,4,0,49,7,5,35,0,14.3,1.9,0.8,16.7,"301 Thomson Rd,Centerville,Ga,31028",32.634847,-83.694949
1127,2015,676,Houston County,208,Lake Joy Elementary School,E,85.2,985 Lake Joy Rd,Warner Robins,Houston County,GA,31088,13.0,No,No,652,0,0,29,4,0,0,0,0,23,0.050613497,1,28,0,0,0,0,0,4,2,0.053680982,17.3,4568.84,142033827.4,134.0,43.0,0.094771244,69.6,28.8,1.5,14,8,0,18,14,5,54,0,8.0,4.9,0.0,19.0,"985 Lake Joy Rd,Warner Robins,Ga,31088",32.575307,-83.694916
1128,2015,676,Houston County,296,Bonaire Middle School,M,82.0,125 Ga Highway 96 E,Bonaire,Houston County,GA,31005,22.0,No,No,1117,0,0,316,23,6,0,35,0,6,0.340196956,7,15,0,0,4,6,0,7,20,0.052820054,16.3,5628.19,142033827.4,280.0,77.0,0.174950302,63.9,31.4,4.7,17,2,0,24,6,4,63,0,9.7,1.0,0.2,25.3,"125 Ga Highway 96 E,Bonaire,Ga,31005",32.544355,-83.587657
1129,2015,676,Houston County,300,Houston County Career Academy,H,70.2,1311 Corder Rd,Warner Robins,Houston County,GA,31088,13.0,No,Yes,64,0,0,13,1,0,0,0,0,2,0.21875,0,0,0,0,0,3,0,0,0,0.046875,5.1,20101.66,142033827.4,27.0,5.0,0.627906978,20.3,32.8,46.9,34,2,0,30,11,2,55,0,4.5,0.0,2.3,,"1311 Corder Rd,Warner Robins,Ga,31088",32.595321,-83.653682
1130,2015,676,Houston County,309,Hilltop Elementary School,E,80.7,301 Robert Bryson Smith Pkwy,Bonaire,Houston County,GA,31005,13.0,No,No,660,0,0,122,35,0,9,6,0,6,0.260606061,2,34,0,0,0,0,0,6,21,0.095454545,15.9,5864.67,142033827.4,205.0,46.0,0.167202577,60.6,33.3,6.1,20,1,0,22,7,7,63,0,10.2,0.0,0.0,10.0,"301 Robert Bryson Smith Pkwy,Bonaire,Ga,31005",32.543006,-83.621289
1131,2015,676,Houston County,1050,Bonaire Elementary School,E,79.9,101 Elm St,Bonaire,Houston County,GA,31005,22.0,No,No,778,0,0,140,16,0,0,6,0,12,0.208226221,1,26,0,0,0,0,0,6,19,0.066838046,15.7,5261.01,142033827.4,119.0,72.0,0.123489931,55.3,39.2,5.5,10,2,0,16,8,4,71,0,13.1,0.0,0.0,7.4,"101 Elm St,Bonaire,Ga,31005",32.547259,-83.60014
1132,2015,676,Houston County,1052,Northside Middle School,M,69.9,500 Johnson Rd,Warner Robins,Houston County,GA,31093,13.0,Yes,No,785,0,0,398,123,9,0,49,0,12,0.737579618,10,68,1,0,14,13,3,3,45,0.2,14.2,6220.79,142033827.4,688.0,0.0,0.278106511,66.0,28.8,5.2,45,1,0,47,9,5,37,0,14.6,1.5,0.3,14.9,"500 Johnson Rd,Warner Robins,Ga,31093",32.636865,-83.645452
